id,name,url
583,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/plus/?saison_id=2019
1041,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/plus/?saison_id=2019
162,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/plus/?saison_id=2019
1082,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/plus/?saison_id=2019
244,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/plus/?saison_id=2019
417,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/plus/?saison_id=2019
273,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/plus/?saison_id=2019
40,FC Girondins Bordeaux,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/plus/?saison_id=2019
995,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/plus/?saison_id=2019
618,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/plus/?saison_id=2019
667,RC Strasbourg Alsace,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/plus/?saison_id=2019
1420,Angers SCO,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/plus/?saison_id=2019
969,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/plus/?saison_id=2019
1421,Stade Reims,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/plus/?saison_id=2019
415,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/plus/?saison_id=2019
1416,Amiens SC,https://www.transfermarkt.com/amiens-sc/startseite/verein/1416/plus/?saison_id=2019
347,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/plus/?saison_id=2019
2969,Dijon FCO,https://www.transfermarkt.com/dijon-fco/startseite/verein/2969/plus/?saison_id=2019
1160,Nîmes Olympique,https://www.transfermarkt.com/nimes-olympique/startseite/verein/1160/plus/?saison_id=2019
3911,Stade Brestois 29,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/plus/?saison_id=2019
506,Juventus FC,https://www.transfermarkt.com/juventus-turin/startseite/verein/506/plus/?saison_id=2019
46,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/plus/?saison_id=2019
6195,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/plus/?saison_id=2019
5,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/plus/?saison_id=2019
12,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/plus/?saison_id=2019
398,SS Lazio,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/plus/?saison_id=2019
430,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/plus/?saison_id=2019
800,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/plus/?saison_id=2019
6574,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/plus/?saison_id=2019
1390,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/plus/?saison_id=2019
416,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/plus/?saison_id=2019
252,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/plus/?saison_id=2019
1038,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/plus/?saison_id=2019
1025,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/plus/?saison_id=2019
130,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/plus/?saison_id=2019
410,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/plus/?saison_id=2019
276,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/plus/?saison_id=2019
19,Brescia Calcio (- 2025),https://www.transfermarkt.com/brescia-calcio/startseite/verein/19/plus/?saison_id=2019
2722,SPAL,https://www.transfermarkt.com/spal/startseite/verein/2722/plus/?saison_id=2019
1005,US Lecce,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/plus/?saison_id=2019
27,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/plus/?saison_id=2019
16,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/plus/?saison_id=2019
23826,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/plus/?saison_id=2019
15,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/plus/?saison_id=2019
18,Borussia Mönchengladbach,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/plus/?saison_id=2019
533,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/plus/?saison_id=2019
33,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/plus/?saison_id=2019
44,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/plus/?saison_id=2019
24,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/plus/?saison_id=2019
82,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/plus/?saison_id=2019
86,SV Werder Bremen,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/plus/?saison_id=2019
60,SC Freiburg,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/plus/?saison_id=2019
39,1.FSV Mainz 05,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/plus/?saison_id=2019
167,FC Augsburg,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/plus/?saison_id=2019
3,1.FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/plus/?saison_id=2019
38,Fortuna Düsseldorf,https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/plus/?saison_id=2019
89,1.FC Union Berlin,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/plus/?saison_id=2019
127,SC Paderborn 07,https://www.transfermarkt.com/sc-paderborn-07/startseite/verein/127/plus/?saison_id=2019
281,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/plus/?saison_id=2019
31,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/plus/?saison_id=2019
148,Tottenham Hotspur,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/plus/?saison_id=2019
631,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/plus/?saison_id=2019
985,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/plus/?saison_id=2019
11,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/plus/?saison_id=2019
29,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/plus/?saison_id=2019
1003,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/plus/?saison_id=2019
543,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/plus/?saison_id=2019
379,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/plus/?saison_id=2019
989,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/plus/?saison_id=2019
762,Newcastle United,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/plus/?saison_id=2019
405,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/plus/?saison_id=2019
180,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/plus/?saison_id=2019
1237,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/plus/?saison_id=2019
1010,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/plus/?saison_id=2019
873,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/plus/?saison_id=2019
1132,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/plus/?saison_id=2019
1123,Norwich City,https://www.transfermarkt.com/norwich-city/startseite/verein/1123/plus/?saison_id=2019
350,Sheffield United,https://www.transfermarkt.com/sheffield-united/startseite/verein/350/plus/?saison_id=2019
131,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/plus/?saison_id=2019
418,Real Madrid,https://www.transfermarkt.com/real-madrid/startseite/verein/418/plus/?saison_id=2019
13,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/plus/?saison_id=2019
1049,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/plus/?saison_id=2019
681,Real Sociedad,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/plus/?saison_id=2019
368,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/plus/?saison_id=2019
150,Real Betis Balompié,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/plus/?saison_id=2019
621,Athletic Bilbao,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/plus/?saison_id=2019
1050,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/plus/?saison_id=2019
3709,Getafe CF,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/plus/?saison_id=2019
940,Celta de Vigo,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/plus/?saison_id=2019
714,RCD Espanyol Barcelona,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/plus/?saison_id=2019
1244,CD Leganés,https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/plus/?saison_id=2019
1108,Deportivo Alavés,https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/plus/?saison_id=2019
3368,Levante UD,https://www.transfermarkt.com/ud-levante/startseite/verein/3368/plus/?saison_id=2019
366,Real Valladolid CF,https://www.transfermarkt.com/real-valladolid/startseite/verein/366/plus/?saison_id=2019
237,RCD Mallorca,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/plus/?saison_id=2019
331,CA Osasuna,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/plus/?saison_id=2019
16795,Granada CF,https://www.transfermarkt.com/fc-granada/startseite/verein/16795/plus/?saison_id=2019
1533,SD Eibar,https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/plus/?saison_id=2019
610,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/plus/?saison_id=2019
383,PSV Eindhoven,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/plus/?saison_id=2019
1090,AZ Alkmaar,https://www.transfermarkt.com/az-alkmaar/startseite/verein/1090/plus/?saison_id=2019
234,Feyenoord Rotterdam,https://www.transfermarkt.com/feyenoord-rotterdam/startseite/verein/234/plus/?saison_id=2019
200,FC Utrecht,https://www.transfermarkt.com/fc-utrecht/startseite/verein/200/plus/?saison_id=2019
499,Vitesse Arnhem,https://www.transfermarkt.com/vitesse-arnheim/startseite/verein/499/plus/?saison_id=2019
202,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/plus/?saison_id=2019
306,SC Heerenveen,https://www.transfermarkt.com/sc-heerenveen/startseite/verein/306/plus/?saison_id=2019
1304,Heracles Almelo,https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304/plus/?saison_id=2019
403,Willem II Tilburg,https://www.transfermarkt.com/willem-ii-tilburg/startseite/verein/403/plus/?saison_id=2019
317,Twente Enschede FC,https://www.transfermarkt.com/fc-twente-enschede/startseite/verein/317/plus/?saison_id=2019
1268,ADO Den Haag,https://www.transfermarkt.com/ado-den-haag/startseite/verein/1268/plus/?saison_id=2019
1269,PEC Zwolle,https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269/plus/?saison_id=2019
468,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/plus/?saison_id=2019
1283,FC Emmen,https://www.transfermarkt.com/fc-emmen/startseite/verein/1283/plus/?saison_id=2019
385,Fortuna Sittard,https://www.transfermarkt.com/fortuna-sittard/startseite/verein/385/plus/?saison_id=2019
1426,VVV-Venlo,https://www.transfermarkt.com/vvv-venlo/startseite/verein/1426/plus/?saison_id=2019
235,RKC Waalwijk,https://www.transfermarkt.com/rkc-waalwijk/startseite/verein/235/plus/?saison_id=2019
