id,name,url
583,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/plus/?saison_id=2021
1041,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/plus/?saison_id=2021
162,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/plus/?saison_id=2021
1082,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/plus/?saison_id=2021
273,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/plus/?saison_id=2021
244,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/plus/?saison_id=2021
417,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/plus/?saison_id=2021
826,RC Lens,https://www.transfermarkt.com/rc-lens/startseite/verein/826/plus/?saison_id=2021
1421,Stade Reims,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/plus/?saison_id=2021
969,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/plus/?saison_id=2021
667,RC Strasbourg Alsace,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/plus/?saison_id=2021
40,FC Girondins Bordeaux,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/plus/?saison_id=2021
995,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/plus/?saison_id=2021
618,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/plus/?saison_id=2021
3911,Stade Brestois 29,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/plus/?saison_id=2021
347,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/plus/?saison_id=2021
1420,Angers SCO,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/plus/?saison_id=2021
1095,ESTAC Troyes,https://www.transfermarkt.com/es-troyes-ac/startseite/verein/1095/plus/?saison_id=2021
1158,FC Lorient,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/plus/?saison_id=2021
3524,Clermont Foot 63,https://www.transfermarkt.com/clermont-foot-63/startseite/verein/3524/plus/?saison_id=2021
506,Juventus FC,https://www.transfermarkt.com/juventus-turin/startseite/verein/506/plus/?saison_id=2021
46,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/plus/?saison_id=2021
5,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/plus/?saison_id=2021
6195,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/plus/?saison_id=2021
800,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/plus/?saison_id=2021
12,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/plus/?saison_id=2021
430,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/plus/?saison_id=2021
398,SS Lazio,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/plus/?saison_id=2021
6574,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/plus/?saison_id=2021
416,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/plus/?saison_id=2021
1025,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/plus/?saison_id=2021
276,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/plus/?saison_id=2021
410,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/plus/?saison_id=2021
1390,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/plus/?saison_id=2021
1038,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/plus/?saison_id=2021
749,FC Empoli,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/plus/?saison_id=2021
252,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/plus/?saison_id=2021
607,Venezia FC,https://www.transfermarkt.com/venezia-fc/startseite/verein/607/plus/?saison_id=2021
