id,name,url
583,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/plus/?saison_id=2011
1041,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/plus/?saison_id=2011
244,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/plus/?saison_id=2011
1082,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/plus/?saison_id=2011
273,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/plus/?saison_id=2011
969,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/plus/?saison_id=2011
618,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/plus/?saison_id=2011
415,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/plus/?saison_id=2011
40,FC Girondins Bordeaux,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/plus/?saison_id=2011
750,FC Sochaux-Montbéliard,https://www.transfermarkt.com/fc-sochaux-montbeliard/startseite/verein/750/plus/?saison_id=2011
1158,FC Lorient,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/plus/?saison_id=2011
1159,AS Nancy-Lorraine,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159/plus/?saison_id=2011
417,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/plus/?saison_id=2011
290,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/plus/?saison_id=2011
1423,Valenciennes FC,https://www.transfermarkt.com/fc-valenciennes/startseite/verein/1423/plus/?saison_id=2011
3911,Stade Brestois 29,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/plus/?saison_id=2011
2969,Dijon FCO,https://www.transfermarkt.com/dijon-fco/startseite/verein/2969/plus/?saison_id=2011
14171,FC Évian Thonon Gaillard,https://www.transfermarkt.com/thonon-evian-grand-geneve-fc/startseite/verein/14171/plus/?saison_id=2011
1162,SM Caen,https://www.transfermarkt.com/sm-caen/startseite/verein/1162/plus/?saison_id=2011
1147,AC Ajaccio,https://www.transfermarkt.com/ac-ajaccio/startseite/verein/1147/plus/?saison_id=2011
46,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/plus/?saison_id=2011
5,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/plus/?saison_id=2011
506,Juventus FC,https://www.transfermarkt.com/juventus-turin/startseite/verein/506/plus/?saison_id=2011
6195,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/plus/?saison_id=2011
