id,name,url
583,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/plus/?saison_id=2016
162,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/plus/?saison_id=2016
1041,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/plus/?saison_id=2016
417,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/plus/?saison_id=2016
244,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/plus/?saison_id=2016
40,FC Girondins Bordeaux,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40/plus/?saison_id=2016
618,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/plus/?saison_id=2016
1082,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/plus/?saison_id=2016
273,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/plus/?saison_id=2016
415,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/plus/?saison_id=2016
1158,FC Lorient,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/plus/?saison_id=2016
969,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/plus/?saison_id=2016
995,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/plus/?saison_id=2016
1420,Angers SCO,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/plus/?saison_id=2016
855,EA Guingamp,https://www.transfermarkt.com/ea-guingamp/startseite/verein/855/plus/?saison_id=2016
347,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/plus/?saison_id=2016
1162,SM Caen,https://www.transfermarkt.com/sm-caen/startseite/verein/1162/plus/?saison_id=2016
595,SC Bastia,https://www.transfermarkt.com/sc-bastia/startseite/verein/595/plus/?saison_id=2016
1159,AS Nancy-Lorraine,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159/plus/?saison_id=2016
2969,Dijon FCO,https://www.transfermarkt.com/dijon-fco/startseite/verein/2969/plus/?saison_id=2016
506,Juventus FC,https://www.transfermarkt.com/juventus-turin/startseite/verein/506/plus/?saison_id=2016
